annee,adresse,nb_logements,dept,conso_totale_kwh,conso_par_logement_kwh,code_iris,nom_commune,lat,lon,score,ban_id,classe_dpe_modale,nb_dpe,surface_med,pct_elec_chauffage,conso_5_usages_par_m2_med,conso_reelle_par_m2,conso_estimee_med,ecart_estime_vs_reel,ecart_pct
2024,9 PLACE LACHAMBEAUDIE,30,75.0,101225.0,3374.1666666666665,751124702,Paris,48.83641,2.386896,0.9730972727272724,75112_5222_00009,C,1,70.0,100.0,97.0,48.20238095238095,6790.0,3415.8333333333335,101.2
2022,23 RUE LOUIS POUEY,359,92.0,648580.0,1806.6295264623957,920620101,Puteaux,48.887717,2.236989,0.9636172727272726,92062_5172_00023,C,1,18.5,0.0,204.0,97.65565007904841,3774.0,1967.3704735376043,108.9
2022,43 RUE MARIUS JACOTOT,18,92.0,72070.0,4003.8888888888887,920620402,Puteaux,48.884659,2.242008,0.9702181818181818,92062_6130_00043,D,1,25.6,100.0,121.0,156.4019097222222,3097.6000000000004,-906.2888888888883,-22.6
2020,17 RUE VITRUVE,105,75.0,129302.0,1231.447619047619,751208024,Paris,48.857156,2.402904,0.980131818181818,75120_9888_00017,C,1,17.4,0.0,120.0,70.7728516694034,2088.0,856.5523809523811,69.6
2020,283 BOULEVARD VOLTAIRE,28,75.0,66296.0,2367.714285714286,751114402,Paris,48.849354,2.394717,0.9839590909090908,75111_9907_00283,D,1,76.0,0.0,142.0,31.154135338345867,10792.0,8424.285714285714,355.8
2021,43 BOULEVARD VICTOR,20,75.0,77972.0,3898.6,751155708,Paris,48.833887,2.285966,0.9800509090909092,75115_9743_00043,D,1,79.1,0.0,215.0,49.28697850821745,17006.5,13107.9,336.2
2024,70 B RUE LAMARCK,15,75.0,52160.0,3477.333333333333,751186912,Paris,48.889959,2.339107,0.8124199999999999,75118_5288_00070_b,D,1,20.2,100.0,149.1,172.14521452145215,3011.8199999999997,-465.5133333333333,-13.4
2021,17 RUE VITRUVE,105,75.0,125244.0,1192.8,751208024,Paris,48.857156,2.402904,0.980131818181818,75120_9888_00017,C,1,17.4,0.0,120.0,68.55172413793103,2088.0,895.2,75.1
2024,92 RUE LECOURBE,20,75.0,70126.0,3506.3,751155809,Paris,48.843221,2.304339,0.9865490909090908,75115_5456_00092,E,1,51.0,0.0,270.5,68.75098039215686,13795.5,10289.2,293.4
2021,283 BOULEVARD VOLTAIRE,28,75.0,59631.0,2129.678571428572,751114402,Paris,48.849354,2.394717,0.9839590909090908,75111_9907_00283,D,1,76.0,0.0,142.0,28.022086466165423,10792.0,8662.321428571428,406.7
2024,166 RUE LEGENDRE,28,75.0,47400.0,1692.857142857143,751176801,Paris,48.89091,2.325183,0.9824254545454544,75117_5473_00166,E,2,35.8,50.0,221.0,47.28651237031126,7911.799999999999,6218.942857142856,367.4
2024,106 RUE LEGENDRE,21,75.0,71319.0,3396.1428571428573,751176703,Paris,48.887875,2.320748,0.9824254545454544,75117_5473_00106,E,1,41.9,100.0,138.0,81.05352881009206,5782.2,2386.0571428571425,70.3
2024,107 RUE LEMERCIER,32,75.0,136366.0,4261.4375,751176713,Paris,48.889821,2.317863,0.98051,75117_5503_00107,E,1,54.6,100.0,168.0,78.04830586080585,9172.800000000001,4911.362500000001,115.3
2024,57 RUE LEON,23,75.0,57193.0,2486.6521739130435,751187107,Paris,48.890249,2.353243,0.9780772727272726,75118_5524_00057,F,1,60.6,100.0,200.0,41.033864255990814,12120.0,9633.347826086956,387.4
2024,10 RUE LEONCE REYNAUD,10,75.0,28916.0,2891.6,751166401,Paris,48.865833,2.298544,0.97116,75116_5534_00010,D,1,9.5,100.0,209.0,304.37894736842105,1985.5,-906.0999999999999,-31.3
2024,8 RUE LIANCOURT,28,75.0,86365.0,3084.464285714286,751145516,Paris,48.833679,2.328071,0.9763354545454545,75114_5653_00008,D,1,37.6,100.0,127.0,82.03362462006079,4775.2,1690.735714285714,54.8
2023,4 RUE COLLIN,18,92.0,58281.0,3237.833333333333,920620304,Puteaux,48.880536,2.241225,0.9661018181818182,92062_1485_00004,F,1,34.1,100.0,186.0,94.95112414467252,6342.6,3104.7666666666673,95.9
2024,6 B AVENUE MAC MAHON,18,75.0,53699.0,2983.277777777778,751176501,Paris,48.875705,2.294971,0.8388881818181817,75117_5878_00006_b,F,1,35.1,100.0,186.0,84.99366888255777,6528.6,3545.3222222222225,118.8
2024,146 BOULEVARD MACDONALD,28,75.0,37836.0,1351.2857142857142,751197410,Paris,48.899034,2.378598,0.9837972727272726,75119_5876_00146,C,1,63.6,0.0,105.0,21.246630727762803,6678.0,5326.714285714286,394.2
2023,23 RUE LOUIS POUEY,360,92.0,613182.0,1703.2833333333333,920620101,Puteaux,48.887717,2.236989,0.9636172727272726,92062_5172_00023,C,1,18.5,0.0,204.0,92.06936936936937,3774.0,2070.7166666666667,121.6
2023,43 RUE MARIUS JACOTOT,18,92.0,66286.0,3682.555555555556,920620402,Puteaux,48.884659,2.242008,0.9702181818181818,92062_6130_00043,D,1,25.6,100.0,121.0,143.8498263888889,3097.6000000000004,-584.9555555555557,-15.9
2024,109 RUE MANIN,52,75.0,133158.0,2560.730769230769,751197522,Paris,48.883384,2.388361,0.9811490909090907,75119_5976_00109,E,1,40.2,0.0,297.0,63.699770378874845,11939.400000000001,9378.669230769232,366.2
2024,38 BOULEVARD MARBEAU,11,75.0,37756.0,3432.3636363636365,751166310,Paris,48.874862,2.279538,0.9674027272727272,75116_5990_00038,F,1,9.6,100.0,292.0,357.5378787878788,2803.2,-629.1636363636367,-18.3
2024,122 RUE MARCADET,52,75.0,58385.0,1122.7884615384614,751187013,Paris,48.89134,2.340678,0.9847590909090908,75118_5995_00122,D,1,24.8,0.0,176.0,45.27372828784119,4364.8,3242.0115384615387,288.7
2024,58 BD MARGUERITE DE ROCHECHOUART,29,75.0,82489.0,2844.448275862069,751187002,Paris,48.880564,2.346478,0.7929145454545454,75109_8289_00058,E,1,39.0,100.0,136.0,72.93457117595048,5304.0,2459.551724137931,86.5
2024,58 RUE MARGUERITE DE ROCHECHOUART,62,75.0,140660.0,2268.709677419354,751093607,Paris,48.880564,2.346478,0.9747327272727272,75109_8289_00058,E,1,39.0,100.0,136.0,58.172043010752674,5304.0,3035.290322580646,133.8
2024,38 RUE MARGUERITE DE ROCHECHOUART,25,75.0,37624.0,1504.96,751093606,Paris,48.879081,2.345656,0.9747327272727272,75109_8289_00038,E,1,68.1,0.0,234.0,22.0992657856094,15935.399999999998,14430.439999999999,958.9
2024,10 RUE MARMONTEL,20,75.0,49185.0,2459.25,751155723,Paris,48.837282,2.30029,0.9746354545454544,75115_6105_00010,E,1,46.0,100.0,140.0,53.46195652173913,6440.0,3980.75,161.9
2024,123 BOULEVARD MASSENA,196,75.0,279484.0,1425.938775510204,751135101,Paris,48.819234,2.362747,0.9815690909090908,75113_6155_00123,F,1,51.0,0.0,355.0,27.959583833533415,18105.0,16679.061224489797,1169.7
2024,17 RUE MATHIS,197,75.0,352176.0,1787.6954314720813,751197310,Paris,48.890774,2.374867,0.9761554545454544,75119_6170_00017,C,1,87.9,0.0,166.0,20.337831984892848,14591.400000000001,12803.70456852792,716.2
2024,19 RUE MELINGUE,26,75.0,64336.0,2474.4615384615386,751197601,Paris,48.875483,2.385693,0.9760481818181818,75119_6257_00019,E,1,19.5,100.0,183.0,126.89546351084813,3568.5,1094.0384615384614,44.2
2024,16 RUE MOLITOR,23,75.0,31805.0,1382.8260869565215,751166112,Paris,48.84528,2.264036,0.977461818181818,75116_6411_00016,D,1,89.5,0.0,207.2,15.450570803983481,18544.399999999998,17161.573913043478,1241.1
2024,16 RUE MONSIEUR LE PRINCE,11,75.0,30782.0,2798.3636363636365,751062204,Paris,48.850275,2.33975,0.9717527272727272,75106_6444_00016,D,1,65.4,100.0,110.0,42.78843480678343,7194.000000000001,4395.636363636364,157.1
2024,7 RUE MONTERA,28,75.0,19506.0,696.6428571428571,751124512,Paris,48.844971,2.408025,0.974830909090909,75112_6484_00007,E,1,57.9,100.0,261.0,12.031828275351591,15111.9,14415.257142857143,2069.2
2024,23 RUE MOUTON DUVERNET,24,75.0,73621.0,3067.5416666666665,751145514,Paris,48.831845,2.327826,0.973771818181818,75114_6620_00023,F,1,,100.0,211.0,,,,
2024,162 BOULEVARD NEY,87,75.0,149426.0,1717.5402298850574,751186928,Paris,48.897922,2.334165,0.98326,75118_6743_00162,E,1,39.0,0.0,238.0,44.039493073975834,9282.0,7564.459770114942,440.4
2024,7 RUE NICOLAS HOUEL,189,75.0,281518.0,1489.5132275132275,751051805,Paris,48.842121,2.361813,0.9666654545454544,75105_6761_00007,D,9,52.5,0.0,218.0,28.371680524061478,11445.0,9955.486772486773,668.4
2024,59 RUE NOLLET,12,75.0,55658.0,4638.166666666667,751176704,Paris,48.887128,2.320925,0.9804354545454544,75117_6803_00059,F,2,46.75,100.0,285.45000000000005,99.21212121212122,13344.787500000002,8706.620833333334,187.7
2024,36 RUE NOTRE DAME DE NAZARETH,29,75.0,67095.0,2313.620689655173,751030902,Paris,48.867411,2.358999,0.9716581818181818,75103_6834_00036,F,1,23.0,100.0,216.0,100.592203898051,4968.0,2654.379310344827,114.7
2024,112 RUE OLIVIER DE SERRES,21,75.0,68782.0,3275.333333333333,751155706,Paris,48.831403,2.292609,0.9817181818181816,75115_6889_00112,D,1,21.0,100.0,150.0,155.96825396825395,3150.0,-125.33333333333303,-3.8
2024,142 RUE ORDENER,42,75.0,40804.0,971.5238095238096,751186919,Paris,48.893561,2.337608,0.9836572727272728,75118_6918_00142,F,1,31.3,0.0,344.3,31.039099345808612,10776.59,9805.066190476191,1009.2
2024,61 RUE ORFILA,27,75.0,77428.0,2867.703703703704,751207915,Paris,48.867376,2.398494,0.98109,75120_6924_00061,E,1,47.2,100.0,167.0,60.7564344005022,7882.400000000001,5014.696296296297,174.9
2024,21 RUE OUDRY,23,75.0,66240.0,2880.0,751134906,Paris,48.836853,2.35593,0.9724263636363636,75113_6973_00021,E,2,38.5,50.0,238.5,74.8051948051948,9182.25,6302.25,218.8
2019,4 RUE COLLIN,19,92.0,70124.0,3690.7368421052633,920620304,Puteaux,48.880536,2.241225,0.9661018181818182,92062_1485_00004,F,1,34.1,100.0,186.0,108.23275196789628,6342.6,2651.863157894737,71.9
2024,13 RUE PAUL ALBERT,32,75.0,75533.0,2360.40625,751187007,Paris,48.886986,2.345029,0.9740545454545454,75118_7113_00013,E,1,14.6,100.0,209.0,161.6716609589041,3051.4,690.9937500000001,29.3
2019,23 RUE LOUIS POUEY,360,92.0,651751.0,1810.4194444444445,920620101,Puteaux,48.887717,2.236989,0.9636172727272726,92062_5172_00023,C,1,18.5,0.0,204.0,97.86051051051051,3774.0,1963.5805555555555,108.5
2019,43 RUE MARIUS JACOTOT,18,92.0,78628.0,4368.222222222223,920620402,Puteaux,48.884659,2.242008,0.9702181818181818,92062_6130_00043,D,1,25.6,100.0,121.0,170.63368055555557,3097.6000000000004,-1270.6222222222223,-29.1
2024,3 RUE PECLET,20,75.0,61679.0,3083.95,751155728,Paris,48.843371,2.298764,0.9749990909090908,75115_7210_00003,E,1,26.7,100.0,155.0,115.50374531835206,4138.5,1054.5500000000002,34.2
2024,39 RUE PETION,21,75.0,23874.0,1136.857142857143,751114317,Paris,48.860034,2.38037,0.9759181818181816,75111_7312_00039,F,1,48.4,0.0,263.0,23.4887839433294,12729.199999999999,11592.342857142856,1019.7
2024,85 RUE PETIT,126,75.0,191720.0,1521.5873015873017,751197521,Paris,48.886309,2.391171,0.9815854545454544,75119_7314_00085,D,1,48.0,0.0,217.0,31.699735449735453,10416.0,8894.412698412698,584.5
2024,14 RUE PHILIDOR,32,75.0,44218.0,1381.8125,751208002,Paris,48.850455,2.408678,0.9726745454545452,75120_7378_00014,C,1,34.9,0.0,109.0,39.59348137535817,3804.1,2422.2875,175.3
2024,17 RUE PIERRE LEROUX,21,75.0,51226.0,2439.333333333333,751072701,Paris,48.849004,2.319306,0.9697636363636364,75107_7451_00017,E,1,21.3,100.0,170.0,114.52269170579028,3621.0,1181.666666666667,48.4
2024,36 RUE POULET,23,75.0,50244.0,2184.521739130435,751187017,Paris,48.887991,2.351067,0.9758981818181818,75118_7770_00036,E,1,46.9,0.0,240.0,46.57828868081951,11256.0,9071.478260869564,415.3
2024,11 RUE QUINAULT,37,75.0,97518.0,2635.6216216216217,751155810,Paris,48.844178,2.298507,0.9730681818181818,75115_7968_00011,F,1,49.6,100.0,192.0,53.137532693984305,9523.2,6887.578378378379,261.3
2024,25 RUE RAMEY,11,75.0,28146.0,2558.7272727272725,751187009,Paris,48.88842,2.346668,0.9788090909090909,75118_8014_00025,G,1,23.0,100.0,345.3,111.2490118577075,7941.900000000001,5383.172727272728,210.4
2024,23 AVENUE RAPP,14,75.0,31627.0,2259.0714285714284,751072809,Paris,48.859796,2.301099,0.9698790909090907,75107_8041_00023,E,1,151.3,0.0,250.0,14.931073553016711,37825.0,35565.92857142857,1574.4
2024,156 RUE RAYMOND LOSSERAND,312,75.0,478651.0,1534.1378205128206,751145609,Paris,48.830587,2.311338,0.98294,75114_8061_00156,D,1,58.0,0.0,187.0,26.450652077807252,10846.0,9311.86217948718,607.0
2024,62 RUE REGNAULT,95,75.0,223576.0,2353.4315789473685,751135012,Paris,48.823907,2.373686,0.9810263636363636,75113_8100_00062,E,8,40.0,0.0,237.5,58.835789473684216,9500.0,7146.5684210526315,303.7
2024,5 RUE RENE BOULANGER,17,75.0,34672.0,2039.5294117647056,751103905,Paris,48.869059,2.358165,0.9737381818181818,75110_8143_00005,C,1,76.1,0.0,120.0,26.800649300456055,9132.0,7092.470588235295,347.8
2024,24 RUE RICHER,51,75.0,123517.0,2421.901960784314,751093503,Paris,48.874087,2.345838,0.9719454545454544,75109_8218_00024,E,1,63.5,100.0,148.0,38.14018835880809,9398.0,6976.098039215686,288.0
2024,20 RUE ROBERT FLEURY,17,75.0,43382.0,2551.8823529411766,751155810,Paris,48.843661,2.300879,0.9744418181818182,75115_8258_00020,F,1,46.1,100.0,217.0,55.355365573561315,10003.7,7451.817647058824,292.0
2024,10 PASSAGE ROCHEBRUNE,17,75.0,39086.0,2299.176470588235,751114204,Paris,48.861927,2.379921,0.9702672727272726,75111_8285_00010,E,1,30.5,100.0,178.0,75.3828351012536,5429.0,3129.823529411765,136.1
2024,58 RUE SAINT BLAISE,48,75.0,131279.0,2734.9791666666665,751208018,Paris,48.857764,2.407376,0.97999,75120_8503_00058,E,1,34.0,100.0,150.0,80.4405637254902,5100.0,2365.0208333333335,86.5
2024,93 RUE SAINT CHARLES,14,75.0,32178.0,2298.428571428571,751156016,Paris,48.846212,2.285278,0.9848290909090908,75115_8513_00093,F,1,27.8,100.0,204.0,82.67728674203492,5671.2,3372.7714285714287,146.7
2024,41 RUE SAINT CHARLES,24,75.0,9295.0,387.2916666666667,751155909,Paris,48.849688,2.2883,0.9848290909090908,75115_8513_00041,F,1,11.7,0.0,425.0,33.101851851851855,4972.5,4585.208333333333,1183.9
2024,127 RUE SAINT CHARLES,38,75.0,71211.0,1873.9736842105265,751156017,Paris,48.844131,2.283522,0.9848290909090908,75115_8513_00127,F,1,16.8,100.0,231.0,111.54605263157895,3880.8,2006.8263157894737,107.1
2020,4 RUE COLLIN,19,92.0,56951.0,2997.4210526315787,920620304,Puteaux,48.880536,2.241225,0.9661018181818182,92062_1485_00004,F,1,34.1,100.0,186.0,87.90091063435715,6342.6,3345.1789473684216,111.6
2020,23 RUE LOUIS POUEY,359,92.0,665603.0,1854.0473537604455,920620101,Puteaux,48.887717,2.236989,0.9636172727272726,92062_5172_00023,C,1,18.5,0.0,204.0,100.218775878943,3774.0,1919.9526462395545,103.6
2020,43 RUE MARIUS JACOTOT,18,92.0,77955.0,4330.833333333333,920620402,Puteaux,48.884659,2.242008,0.9702181818181818,92062_6130_00043,D,1,25.6,100.0,121.0,169.17317708333331,3097.6000000000004,-1233.2333333333327,-28.5
2024,84 RUE SAINT LAZARE,17,75.0,58210.0,3424.1176470588234,751093311,Paris,48.875984,2.329278,0.9750963636363636,75109_8673_00084,E,1,12.2,100.0,217.0,280.66538090646094,2647.3999999999996,-776.7176470588238,-22.7
2024,88 RUE SAINT LOUIS EN L ILE,21,75.0,72496.0,3452.190476190476,751041601,Paris,48.85277,2.35408,0.9711536363636362,75104_8678_00088,E,2,33.45,100.0,206.0,103.2044985408214,6890.700000000001,3438.5095238095246,99.6
2021,4 RUE COLLIN,20,92.0,57759.0,2887.95,920620304,Puteaux,48.880536,2.241225,0.9661018181818182,92062_1485_00004,F,1,34.1,100.0,186.0,84.69061583577712,6342.6,3454.6500000000005,119.6
2024,121 RUE SAINT MAUR,44,75.0,140057.0,3183.1136363636365,751114103,Paris,48.866606,2.376398,0.9818554545454544,75111_8699_00121,C,2,24.25,100.0,99.5,131.26241799437676,2412.875,-770.2386363636365,-24.2
2024,16 PASSAGE SAINT PIERRE AMELOT,16,75.0,36804.0,2300.25,751114209,Paris,48.862813,2.370548,0.9725890909090908,75111_8733_00016,G,1,15.5,100.0,360.0,148.40322580645162,5580.0,3279.75,142.6
2021,23 RUE LOUIS POUEY,355,92.0,636792.0,1793.7802816901408,920620101,Puteaux,48.887717,2.236989,0.9636172727272726,92062_5172_00023,C,1,18.5,0.0,204.0,96.96109630757518,3774.0,1980.2197183098592,110.4
2021,43 RUE MARIUS JACOTOT,18,92.0,82991.0,4610.611111111111,920620402,Puteaux,48.884659,2.242008,0.9702181818181818,92062_6130_00043,D,1,25.6,100.0,121.0,180.10199652777777,3097.6000000000004,-1513.011111111111,-32.8
2024,24 RUE SAINTE FELICITE,11,75.0,44014.0,4001.272727272728,751155730,Paris,48.838997,2.304194,0.9740290909090908,75115_8557_00024,D,1,28.5,100.0,127.0,140.39553429027114,3619.5,-381.77272727272793,-9.5
2024,20 RUE SARRETTE,17,75.0,34624.0,2036.7058823529408,751145509,Paris,48.826764,2.330023,0.9767827272727272,75114_8826_00020,D,1,47.1,0.0,212.0,43.24216310728112,9985.2,7948.49411764706,390.3
2024,30 AVENUE SECRETAN,22,75.0,76722.0,3487.3636363636365,751197301,Paris,48.88142,2.37255,0.9789772727272726,75119_8896_00030,G,1,33.7,100.0,244.5,103.48260048556784,8239.650000000001,4752.286363636365,136.3
2024,53 RUE SEDAINE,26,75.0,58048.0,2232.6153846153848,751114315,Paris,48.857438,2.37567,0.9787045454545454,75111_8901_00053,G,1,21.8,100.0,260.0,102.4135497529993,5668.0,3435.3846153846152,153.9
2024,52 BOULEVARD SERURIER,89,75.0,175687.0,1974.011235955056,751197512,Paris,48.879822,2.399477,0.9820127272727271,75119_8939_00052,E,1,56.0,0.0,253.0,35.25020064205457,14168.0,12193.988764044943,617.7
2024,30 AVENUE SIMON BOLIVAR,41,75.0,112848.0,2752.390243902439,751197603,Paris,48.874841,2.382995,0.9816172727272728,75119_8978_00030,E,1,33.5,100.0,138.0,82.16090280305788,4623.0,1870.6097560975609,68.0
2024,1 AVENUE TAILLADE,14,75.0,35877.0,2562.6428571428573,751207714,Paris,48.874874,2.393804,0.9692781818181816,75120_9146_00001,E,1,55.0,100.0,157.0,46.593506493506496,8635.0,6072.357142857143,237.0
2024,1 RUE TROYON,13,75.0,32687.0,2514.3846153846152,751176501,Paris,48.875542,2.295808,0.9726490909090908,75117_9479_00001,F,1,53.5,100.0,186.0,46.997843278217104,9951.0,7436.615384615385,295.8
2024,73 RUE TRUFFAUT,16,75.0,27939.0,1746.1875,751176712,Paris,48.887506,2.318652,0.9800472727272728,75117_9487_00073,E,1,56.7,0.0,249.9,30.79695767195767,14169.330000000002,12423.142500000002,711.4
2024,72 RUE VASCO DE GAMA,18,75.0,56789.0,3154.9444444444443,751155710,Paris,48.835465,2.285078,0.9796290909090908,75115_9607_00072,E,1,37.9,100.0,154.4,83.24391673995896,5851.76,2696.815555555556,85.5
2024,43 BOULEVARD VICTOR,19,75.0,63637.0,3349.315789473684,751155708,Paris,48.833887,2.285966,0.9800509090909092,75115_9743_00043,D,1,79.1,0.0,215.0,42.34280391243596,17006.5,13657.184210526317,407.8
2024,17 RUE VITRUVE,105,75.0,111996.0,1066.6285714285714,751208024,Paris,48.857156,2.402904,0.980131818181818,75120_9888_00017,C,1,17.4,0.0,120.0,61.30049261083744,2088.0,1021.3714285714286,95.8
2024,283 BOULEVARD VOLTAIRE,30,75.0,74219.0,2473.9666666666667,751114402,Paris,48.849354,2.394717,0.9839590909090908,75111_9907_00283,D,1,76.0,0.0,142.0,32.55219298245614,10792.0,8318.033333333333,336.2
2022,2 ALLEE ANDRE MANTOIS,36,92.0,59093.0,1641.4722222222222,920630703,Rueil-Malmaison,48.87136,2.199632,0.9604554545454544,92063_0113_00002,B,1,67.0,0.0,74.9,24.499585406301822,5018.3,3376.827777777778,205.7
2022,17 RUE DES VAUSSOURDS,12,92.0,67137.0,5594.75,920630502,Rueil-Malmaison,48.862979,2.189374,0.9725581818181818,92063_3700_00017,F,1,69.8,100.0,182.0,80.15401146131805,12703.6,7108.85,127.1
2022,5 BOULEVARD NATIONAL,10,92.0,61599.0,6159.9,920630106,Rueil-Malmaison,48.884466,2.191448,0.9728654545454544,92063_2730_00005,C,1,89.0,100.0,94.0,69.2123595505618,8366.0,2206.1000000000004,35.8
2023,2 ALLEE ANDRE MANTOIS,35,92.0,58069.0,1659.1142857142856,920630703,Rueil-Malmaison,48.87136,2.199632,0.9604554545454544,92063_0113_00002,B,1,67.0,0.0,74.9,24.762899786780384,5018.3,3359.1857142857143,202.5
2023,17 RUE DES VAUSSOURDS,12,92.0,61867.0,5155.583333333333,920630502,Rueil-Malmaison,48.862979,2.189374,0.9725581818181818,92063_3700_00017,F,1,69.8,100.0,182.0,73.86222540592168,12703.6,7548.016666666667,146.4
2023,5 BOULEVARD NATIONAL,10,92.0,70346.0,7034.6,920630106,Rueil-Malmaison,48.884466,2.191448,0.9728654545454544,92063_2730_00005,C,1,89.0,100.0,94.0,79.04044943820224,8366.0,1331.3999999999996,18.9
2022,23 RUE ARMENGAUD,42,92.0,57835.0,1377.0238095238096,920640109,Saint-Cloud,48.848039,2.216725,0.9673481818181818,92064_0100_00023,F,1,14.4,0.0,363.0,95.62665343915344,5227.2,3850.17619047619,279.6
2022,36 AVENUE BERNARD PALISSY,17,92.0,22008.0,1294.5882352941176,920640104,Saint-Cloud,48.854679,2.221803,0.9693127272727272,92064_0140_00036,D,1,55.5,0.0,211.0,23.32591414944356,11710.5,10415.911764705883,804.6
2022,180 RUE DE LA PORTE JAUNE,16,92.0,19278.0,1204.875,920640107,Saint-Cloud,48.851758,2.205564,0.9700472727272724,92064_1110_00180,E,1,21.1,0.0,309.0,57.10308056872037,6519.900000000001,5315.025000000001,441.1
2022,71 RUE SEVIN VINCENT,38,92.0,119612.0,3147.684210526316,920640110,Saint-Cloud,48.845054,2.201598,0.9716818181818182,92064_1280_00071,E,1,63.6,0.0,224.0,49.49189010261503,14246.4,11098.715789473685,352.6
2019,17 RUE DES VAUSSOURDS,12,92.0,87197.0,7266.416666666667,920630502,Rueil-Malmaison,48.862979,2.189374,0.9725581818181818,92063_3700_00017,F,1,69.8,100.0,182.0,104.1033906399236,12703.6,5437.183333333333,74.8
2023,23 RUE ARMENGAUD,44,92.0,54013.0,1227.5681818181818,920640109,Saint-Cloud,48.848039,2.216725,0.9673481818181818,92064_0100_00023,F,1,14.4,0.0,363.0,85.2477904040404,5227.2,3999.631818181818,325.8
2023,36 AVENUE BERNARD PALISSY,16,92.0,21249.0,1328.0625,920640104,Saint-Cloud,48.854679,2.221803,0.9693127272727272,92064_0140_00036,D,1,55.5,0.0,211.0,23.929054054054053,11710.5,10382.4375,781.8
2023,180 RUE DE LA PORTE JAUNE,16,92.0,16829.0,1051.8125,920640107,Saint-Cloud,48.851758,2.205564,0.9700472727272724,92064_1110_00180,E,1,21.1,0.0,309.0,49.848933649289094,6519.900000000001,5468.087500000001,519.9
2023,71 RUE SEVIN VINCENT,38,92.0,128111.0,3371.342105263157,920640110,Saint-Cloud,48.845054,2.201598,0.9716818181818182,92064_1280_00071,E,1,63.6,0.0,224.0,53.0085236676597,14246.4,10875.057894736843,322.6
2019,5 BOULEVARD NATIONAL,10,92.0,83039.0,8303.9,920630106,Rueil-Malmaison,48.884466,2.191448,0.9728654545454544,92063_2730_00005,C,1,89.0,100.0,94.0,93.30224719101123,8366.0,62.100000000000364,0.7
